,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
55,AAPL,1981-03-04,0.00162556739734,0.0016098154368,0.00163615985173,0.00161871071468,3427200,0.000125580604439,-0.003774,0.446551,0.008301,130.559998,132.070007,129.570007,130.860001,47260000.0,130.860001
56,AAPL,1981-03-05,0.00161778950068,0.00160211290897,0.00162829376123,0.00161092851359,1344000,0.000124976816151,-0.001887,0.445419,0.006037,130.860001,131.820007,129.25,129.929993,45380000.0,129.929993
57,AAPL,1981-03-06,0.00161001172847,0.00159441050439,0.00161256151729,0.00159536404914,2900800,0.000123769239576,-0.003774,0.443834,0.000187,129.929993,131.179993,128.559998,129.850006,43940000.0,129.850006
58,AAPL,1981-03-09,0.00147778854304,0.00146346857891,0.00148670299938,0.00147084777327,3830400,0.000114109266921,-0.03019,0.441155,0.028493,129.850006,131.940002,129.389999,131.119995,46180000.0,131.119995
59,AAPL,1981-03-10,0.0014077880331,0.00139414638306,0.00141590755553,0.00140080734086,7095200,0.000108675492306,-0.016982,0.43723,0.043588,131.119995,132.639999,129.720001,130.460007,56610000.0,130.460007
60,AAPL,1981-03-11,0.00136112102648,0.00134793158583,0.00136084448148,0.00134633149741,7464800,0.000104449294265,-0.013208,0.43289,0.051324,130.460007,131.199997,128.720001,129.949997,47390000.0,129.949997
61,AAPL,1981-03-12,0.00140001013644,0.00139414638306,0.00141590755553,0.00140080734086,14812000,0.000108675492306,0.013208,0.429078,0.033399,129.949997,133.559998,129.759995,133.190002,54640000.0,133.190002
62,AAPL,1981-03-13,0.00139223236423,0.00137874145065,0.00140017531159,0.00138524287642,57825600,0.000107467915731,-0.003774,0.425493,0.030758,133.190002,135.529999,132.389999,133.110001,68290000.0,133.110001
63,AAPL,1981-03-16,0.00143889937085,0.00144036111867,0.00145523838564,0.00143971871987,9307200,0.000111694113771,0.013208,0.422059,0.012267,133.110001,135.350006,132.100006,134.679993,49940000.0,134.679993
64,AAPL,1981-03-17,0.00150889981856,0.00150968337613,0.00152603370363,0.00150975902777,10936800,0.000117127888386,0.016982,0.419191,0.007734,134.679993,136.089996,132.800003,133.919998,65920000.0,133.919998
65,AAPL,1981-03-18,0.00160223389403,0.00160211290897,0.00162042760779,0.00160314625024,9234400,0.000124373027864,0.022643,0.417229,0.030754,133.919998,135.660004,132.800003,134.220001,55740000.0,134.220001
66,AAPL,1981-03-19,0.00159445612182,0.0015790056336,0.00160469530092,0.00158758172353,9452800,0.000123165451289,-0.003774,0.415606,0.027546,134.220001,135.369995,132.369995,133.460007,62440000.0,133.460007
67,AAPL,1981-03-20,0.00160223389403,0.00160211290897,0.00162042760779,0.00160314625024,3651200,0.000124373027864,0.003774,0.414247,0.031131,133.460007,135.289993,132.5,134.080002,61980000.0,134.080002
68,AAPL,1981-03-23,0.00166445656953,0.00166373270023,0.00168335683528,0.00166540435704,5504800,0.000129203014192,0.015095,0.4127,0.041509,134.080002,136.5,133.410004,135.690002,57880000.0,135.690002
