,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
48,ABBV,2013-03-13,0.0240905175459,0.0240655698273,0.0242687796021,0.0240645983769,3710600,0.0227240918653,0.0,32.972635,0.303455,1552.47998,1556.390015,1548.25,1554.52002,3073830000.0,1554.52002
49,ABBV,2013-03-14,0.0242394636425,0.0240655698273,0.0241508427714,0.024317094101,9859700,0.0229625223664,0.352224,32.991615,0.009032,1554.52002,1563.319946,1554.52002,1563.22998,3459260000.0,1563.22998
50,ABBV,2013-03-15,0.0242459389404,0.0246737718864,0.0244260273994,0.0249256682099,12208300,0.0235371961675,0.848943,33.06013,0.777595,1563.209961,1563.619995,1555.73999,1560.699951,5175850000.0,1560.699951
51,ABBV,2013-03-18,0.0246409716099,0.0246417619256,0.0248912246418,0.0247055454257,5178700,0.0233293350853,-0.307065,33.12768,0.477755,1560.699951,1560.699951,1545.130005,1552.099976,3164560000.0,1552.099976
52,ABBV,2013-03-19,0.0247704911656,0.0245841428438,0.0247929426391,0.0248350300638,5108400,0.0234516066685,0.180627,33.206697,0.581616,1552.099976,1557.25,1538.569946,1548.339966,3796210000.0,1548.339966
53,ABBV,2013-03-20,0.0249323898006,0.0250899084189,0.0251664092698,0.0252882240312,7072900,0.0238795561943,0.632193,33.297108,1.094596,1548.339966,1561.560059,1548.339966,1558.709961,3349090000.0,1558.709961
54,ABBV,2013-03-21,0.0251396200535,0.0249490630549,0.0252122735928,0.0249191953052,4736100,0.0235310835022,-0.514785,33.390611,0.489498,1558.709961,1558.709961,1543.550049,1545.800049,3243270000.0,1545.800049
55,ABBV,2013-03-22,0.0249777214185,0.0249490630549,0.0250943361069,0.0252299562354,3323400,0.0238245340834,0.433503,33.489392,0.77579,1545.900024,1557.73999,1545.900024,1556.890015,2948380000.0,1556.890015
56,ABBV,2013-03-25,0.025333897768,0.0253011790257,0.0255071156697,0.0254565525717,6065000,0.024038507154,0.316094,33.59271,0.942867,1556.890015,1564.910034,1546.219971,1551.689941,3178170000.0,1551.689941
57,ABBV,2013-03-26,0.0256253159587,0.0259413910455,0.0259264466234,0.0260327556829,7249500,0.024582613567,0.803787,33.707588,1.472102,1551.689941,1563.949951,1551.689941,1563.77002,2869260000.0,1563.77002
58,ABBV,2013-03-27,0.0260462530575,0.0257941429212,0.0259854150388,0.025993912428,4274800,0.0245459335136,-0.054186,33.817048,1.148783,1563.75,1564.069946,1551.900024,1562.849976,2914210000.0,1562.849976
59,ABBV,2013-03-28,0.0260721548963,0.0261206497709,0.0260640389374,0.0264017850564,7263400,0.0249310862591,0.568971,33.928675,1.426946,1562.859985,1570.280029,1561.079956,1569.189941,3304440000.0,1569.189941
60,ABBV,2013-04-01,0.0258778771818,0.0263383218576,0.0261819757681,0.0266219078406,5740000,0.0251389473414,0.307065,34.029464,1.497391,1569.180054,1570.569946,1558.469971,1562.170044,2753110000.0,1562.170044
61,ABBV,2013-04-02,0.0266938475978,0.0263895400997,0.0265488910078,0.0263564656597,5510700,0.0248882915096,-0.370284,34.106953,0.896808,1562.170044,1573.660034,1562.170044,1570.25,3312160000.0,1570.25
62,ABBV,2013-04-03,0.0263894775163,0.0265367888642,0.0264375049128,0.0262658275136,4122100,0.0248027020106,-0.126438,34.165657,0.570778,1570.25,1571.469971,1549.800049,1553.689941,4060610000.0,1553.689941
63,ABBV,2013-04-04,0.0264024294071,0.0267480575504,0.0266144108141,0.0269326687709,20687600,0.0254323979226,0.930225,34.259221,1.271608,1553.689941,1562.599976,1552.52002,1559.97998,3350670000.0,1559.97998
64,ABBV,2013-04-05,0.0267521311064,0.026568798825,0.0269223576385,0.0267449189266,14089800,0.0252551062593,-0.261906,34.322621,0.755019,1559.97998,1559.97998,1539.5,1553.280029,3515410000.0,1553.280029
65,ABBV,2013-04-08,0.0267262266772,0.0268056766322,0.0269092535462,0.0270427314578,16449200,0.0255363294791,0.41544,34.400471,0.917582,1553.26001,1563.069946,1548.630005,1563.069946,2887120000.0,1563.069946
66,ABBV,2013-04-09,0.0271730662624,0.0278876362262,0.0273875522601,0.0275477183741,8673900,0.0260131864198,0.704442,34.489881,1.330312,1563.109985,1573.890015,1560.920044,1568.609985,3252780000.0,1568.609985
67,ABBV,2013-04-10,0.027619908438,0.0280220801101,0.0278461961459,0.0282404577244,7809200,0.0266673363776,0.96635,34.611443,1.988694,1568.609985,1589.069946,1568.609985,1587.72998,3453350000.0,1587.72998
68,ABBV,2013-04-11,0.0281185536436,0.0279836667487,0.0282458716164,0.0279685426387,6494100,0.0266549979999,-0.018227,34.725054,1.658903,1587.72998,1597.349976,1586.170044,1593.369995,3393950000.0,1593.369995
69,ABBV,2013-04-12,0.0278271380433,0.0277147789808,0.0279248200445,0.0278973257964,4199800,0.0265871264302,-0.100264,34.843523,1.313999,1593.300049,1593.300049,1579.969971,1588.849976,3206290000.0,1588.849976
